name,lng,lat
河南省新乡市红旗区,113.88141583415499,35.310135512691105
广东省中山市,113.39942236263188,22.5223146707905
黑龙江省牡丹江市宁安市,129.4893679801412,44.34698357750037
湖北省襄阳市,112.12853720100244,32.014796804669224
