name,lng,lat
广东省中山市,113.39942236263188,22.5223146707905
海南省省直辖县级行政区划东方市,110.35553651088428,20.025801964462914
广东省中山市,113.39942236263188,22.5223146707905
黑龙江省牡丹江市宁安市,129.4893679801412,44.34698357750037
黑龙江省牡丹江市宁安市,129.4893679801412,44.34698357750037
